사용월,호선명,역ID,지하철역,04:00:00~04:59:59,,05:00:00~05:59:59,,06:00:00~06:59:59,,07:00:00~07:59:59,,08:00:00~08:59:59,,09:00:00~09:59:59,,10:00:00~10:59:59,,11:00:00~11:59:59,,12:00:00~12:59:59,,13:00:00~13:59:59,,14:00:00~14:59:59,,15:00:00~15:59:59,,16:00:00~16:59:59,,17:00:00~17:59:59,,18:00:00~18:59:59,,19:00:00~19:59:59,,20:00:00~20:59:59,,21:00:00~21:59:59,,22:00:00~22:59:59,,23:00:00~23:59:59,,00:00:00~00:59:59,,01:00:00~01:59:59,,02:00:00~02:59:59,,03:00:00~03:59:59,,작업일시
2019-03,3호선,0312,불광,47,6,"9,809","1,255","22,297","7,252","63,215","12,381","74,394","36,488","42,788","40,380","31,543","32,491","29,457","28,403","31,228","31,571","33,513","37,648","31,942","35,997","33,787","38,571","37,445","44,044","39,629","50,824","41,079","69,632","25,242","63,738","19,472","38,175","17,464","33,570","13,503","32,544","5,662","20,591",868,"6,413",0,0,0,0,0,0,2019-04-03 11:14:03
2019-03,3호선,0313,녹번,22,1,"8,362","1,707","21,399","11,794","63,085","7,914","74,607","18,479","42,159","13,016","27,136","10,138","23,900","10,148","23,490","11,992","21,687","13,688","18,101","15,002","17,787","18,439","21,290","24,280","23,806","29,846","21,935","45,611","11,519","46,347","7,751","30,085","6,718","28,916","5,250","27,408","2,263","17,614",321,"4,770",0,1,0,0,0,0,2019-04-03 11:14:03
2019-03,3호선,0314,홍제,62,0,"9,401","1,298","23,927","8,201","70,068","13,718","83,490","33,900","53,437","30,531","36,668","24,110","35,356","21,980","37,432","23,824","35,449","28,052","31,878","28,217","33,198","33,434","35,882","40,187","37,918","48,008","37,344","65,656","20,922","60,977","16,487","38,536","13,644","35,770","10,608","34,704","4,518","22,090",598,"6,111",0,0,0,0,0,0,2019-04-03 11:14:03
2019-03,3호선,0315,무악재,24,1,"2,026",265,"5,360","2,031","16,323","3,370","19,237","6,075","11,676","4,959","8,751","4,294","7,672","4,221","7,136","4,372","6,473","5,109","5,501","5,878","5,209","7,043","5,807","8,698","6,544","10,510","7,366","14,906","3,857","14,546","2,604","9,727","2,463","9,186","1,638","9,512",669,"6,172",86,"1,585",0,0,0,0,0,0,2019-04-03 11:14:03
2019-03,3호선,0316,독립문,135,8,"5,540",707,"6,851","5,410","19,461","17,488","23,620","22,214","18,042","21,426","14,752","23,066","17,304","19,180","20,062","19,088","20,361","22,923","22,884","21,938","26,014","19,943","28,238","18,047","23,542","18,312","19,911","21,201","10,147","17,972","6,967","11,791","6,129","10,131","4,606","10,464","1,314","6,844",197,"2,997",2,970,0,0,0,0,2019-04-03 11:14:03
2019-03,3호선,0317,경복궁(정부서울청사),77,0,"2,790","1,648","6,448","14,585","17,128","46,403","25,386","137,191","24,932","93,405","22,663","66,729","29,865","58,184","37,369","51,675","45,126","51,280","51,646","42,870","61,882","36,873","78,020","34,726","87,069","37,015","120,202","40,730","51,650","27,751","38,977","16,198","42,369","13,894","30,261","13,607","11,219","8,055","1,695","2,355",0,46,0,0,0,0,2019-04-03 11:14:03
2019-03,3호선,0318,안국,21,0,"2,167","2,343","3,834","19,836","7,184","107,290","10,711","121,514","11,541","77,533","14,143","62,132","20,363","63,647","29,991","55,762","38,949","55,733","49,482","51,682","58,525","41,741","77,484","36,110","115,589","33,297","135,966","31,730","62,661","16,529","48,538","8,985","44,396","6,866","28,346","6,718","8,434","4,283",925,"1,197",0,1,0,0,0,0,2019-04-03 11:14:03
2019-03,3호선,0319,종로3가,30,0,839,846,"1,361","5,498","2,023","13,755","3,535","51,721","5,396","54,777","8,359","38,905","11,188","33,388","13,243","32,938","15,849","33,094","18,434","31,711","23,626","28,292","25,102","25,346","30,801","24,976","53,052","25,716","48,441","16,122","25,104","7,427","26,453","5,629","19,322","4,730","8,390","3,208","1,047","1,158",0,13,0,0,0,0,2019-04-03 11:14:03
2019-03,3호선,0320,을지로3가,8,1,679,996,"1,440","7,963","2,409","30,712","5,278","79,495","9,333","41,801","11,293","21,661","12,158","18,403","12,300","16,867","15,551","18,182","17,743","15,591","19,901","15,543","21,437","15,502","32,472","16,449","67,176","18,539","35,608","11,272","22,383","5,580","21,295","4,170","16,490","3,567","8,275","2,458","1,436",602,0,3,0,0,0,0,2019-04-03 11:14:03
2019-03,3호선,0321,충무로,0,0,0,0,0,0,1,0,2,0,1,0,0,0,5,0,3,0,2,0,3,0,8,0,11,0,7,0,8,0,4,0,2,0,1,0,2,0,7,0,3,0,0,0,0,0,0,0,2019-04-03 11:14:03
2019-03,3호선,0322,동대입구,30,7,"1,660","1,176","3,000","7,949","5,880","20,409","9,443","78,295","8,871","43,967","9,497","45,018","13,560","36,501","15,078","26,365","20,067","31,686","21,602","22,136","25,765","18,010","33,612","17,119","50,927","20,782","51,323","25,477","29,373","13,866","32,782","7,241","24,388","7,021","18,788","5,965","6,632","4,702",695,"1,673",0,74,0,0,0,0,2019-04-03 11:14:03
2019-03,3호선,0323,약수,108,6,"6,385","1,000","11,861","5,944","31,289","18,222","46,738","38,767","32,539","27,099","23,556","18,788","22,197","17,645","24,295","17,712","25,796","19,692","23,556","20,629","24,486","22,459","25,375","27,219","29,841","32,896","38,468","46,354","24,064","36,392","19,105","23,511","19,117","22,754","15,569","21,571","6,973","13,881","1,071","5,231",2,792,0,0,0,0,2019-04-03 11:14:03
2019-03,3호선,0324,금호,56,2,"4,589",565,"10,909","2,962","31,072","5,023","43,309","8,674","28,363","7,739","18,159","7,190","16,088","7,438","14,863","8,814","14,836","10,896","12,173","11,844","11,541","14,975","12,050","17,713","13,622","22,309","13,113","31,944","9,079","26,776","6,340","18,770","5,471","17,549","4,370","16,296","2,027","10,133",352,"2,834",0,0,0,0,0,0,2019-04-03 11:14:03
2019-03,3호선,0325,옥수,142,1,"3,307","1,075","9,985","4,456","28,101","8,166","38,668","17,829","26,328","12,618","18,646","10,468","17,850","11,556","16,934","13,455","18,543","15,975","16,348","16,941","16,068","19,372","17,424","22,086","19,035","26,126","20,242","36,668","13,352","31,152","9,986","21,332","8,774","19,929","6,582","20,181","2,975","10,880",455,"2,988",0,0,0,0,0,0,2019-04-03 11:14:03
2019-03,3호선,0326,압구정,68,0,"3,264","2,430","8,991","29,913","19,157","52,305","32,840","156,760","25,041","164,645","28,850","84,682","38,059","73,986","46,526","59,512","51,424","65,513","62,027","62,614","68,656","56,864","80,123","54,510","95,306","63,038","147,234","72,730","110,335","49,634","85,096","23,018","61,364","17,548","48,790","15,768","21,745","9,240","1,983","3,475",4,366,0,0,0,0,2019-04-03 11:14:03
2019-03,3호선,0327,신사,72,6,"5,084","1,564","7,914","21,443","14,542","44,781","22,876","119,471","21,086","141,625","21,727","77,857","28,163","60,846","35,025","63,729","44,019","70,116","52,135","65,927","62,236","61,471","71,562","61,280","92,681","67,808","151,779","89,765","115,418","60,732","79,905","28,048","85,245","19,465","73,682","16,587","31,066","11,996","3,814","3,911",0,9,0,0,0,0,2019-04-03 11:14:03
2019-03,3호선,0328,잠원,6,1,"1,632",742,"6,302","5,771","20,495","7,667","27,251","11,050","17,799","8,030","11,932","6,339","11,818","6,379","11,085","7,501","10,642","9,438","9,549","9,183","9,922","10,293","11,485","11,831","13,162","14,734","13,475","20,232","8,274","17,203","5,188","11,625","4,891","11,264","3,675","13,815","1,204","7,289",161,"2,245",0,3,0,0,0,0,2019-04-03 11:14:03
2019-03,3호선,0329,고속터미널,155,1,"6,905","4,517","8,490","38,613","31,868","59,623","57,240","95,027","65,515","115,155","72,392","109,279","88,212","130,596","105,335","122,773","118,731","126,162","127,178","133,145","144,776","141,221","160,268","142,393","182,675","148,415","179,922","163,478","161,708","114,964","175,003","68,540","125,644","50,553","83,246","37,385","30,511","20,323","2,906","3,314",1,2,1,1,0,0,2019-04-03 11:14:03
2019-03,3호선,0330,교대(법원.검찰청),12,0,"1,248",731,"3,630","6,836","9,632","24,627","13,919","54,051","12,009","38,474","13,187","21,377","17,648","14,710","19,199","14,578","24,487","14,623","28,373","13,981","28,990","12,591","30,462","12,709","42,661","17,552","71,731","23,870","34,742","14,331","30,200","6,980","33,321","5,572","35,921","4,871","11,421","3,246","1,658","1,097",0,2,0,0,0,0,2019-04-03 11:14:03
2019-03,3호선,0331,남부터미널(예술의전당),32,1,"2,935","1,236","9,294","27,138","31,446","62,476","51,214","192,959","45,067","93,526","46,634","60,481","51,753","52,539","53,572","55,187","60,167","65,781","58,538","65,287","63,774","64,712","76,752","70,403","102,949","75,169","171,691","87,439","89,655","65,812","66,094","34,871","59,740","28,219","53,228","23,120","18,260","12,743","1,839","3,274",0,3,0,0,0,0,2019-04-03 11:14:03
2019-03,3호선,0332,양재(서초구청),82,2,"5,771","2,778","15,536","40,387","40,808","108,117","53,362","267,754","41,693","142,711","38,388","72,092","42,890","65,582","48,889","57,155","60,308","64,346","63,909","55,996","71,665","53,903","84,240","57,260","124,242","71,181","218,188","92,795","115,807","68,774","80,556","41,116","80,088","34,858","58,784","32,780","21,200","19,053","2,242","5,498",1,84,0,0,0,0,2019-04-03 11:14:03
2019-03,3호선,0333,매봉,30,1,"1,448",564,"6,464","10,735","17,437","18,452","22,110","72,287","16,152","34,922","13,570","15,355","13,807","14,632","14,390","14,161","16,000","13,084","17,784","13,237","18,828","13,032","21,314","14,366","31,042","17,676","61,962","22,806","26,869","17,859","16,501","10,643","17,733","9,707","12,117","9,967","4,122","6,326",426,"1,817",0,134,0,0,0,0,2019-04-03 11:14:03
2019-03,3호선,0334,도곡,33,2,964,283,"3,685","4,035","10,505","13,517","13,702","23,522","9,968","19,305","7,847","8,851","7,734","9,384","8,312","9,216","9,371","9,257","9,712","8,205","11,180","7,912","14,124","8,608","17,260","9,662","20,945","11,566","11,984","10,488","7,468","6,607","6,930","5,983","5,357","6,198","1,856","3,952",199,"2,390",3,475,0,0,0,0,2019-04-03 11:14:03
2019-03,3호선,0335,대치,10,0,"2,771",774,"13,155","8,198","32,965","21,673","31,980","28,602","21,115","20,924","15,828","15,328","16,539","13,825","18,548","18,692","19,105","22,702","17,572","19,732","20,030","21,615","21,251","30,561","31,041","33,583","29,918","33,549","24,260","28,512","15,470","16,325","21,043","16,214","38,475","16,887","5,057","10,331",609,"3,524",0,2,0,1,0,0,2019-04-03 11:14:03
2019-03,3호선,0336,학여울,12,0,540,270,"1,676","1,593","4,691","3,642","5,239","9,329","3,780","9,615","3,116","8,853","4,145","7,278","6,013","7,919","6,840","8,468","7,564","7,728","8,895","5,935","10,267","4,657","11,144","4,137","10,535","4,489","3,412","4,119","1,916","2,744","2,208","2,519","1,490","2,629",460,"1,795",53,559,0,0,0,1,0,0,2019-04-03 11:14:03
2019-03,3호선,0337,대청,20,2,"3,742","1,131","10,680","6,746","32,394","18,681","36,385","26,679","21,112","12,195","16,103","8,422","15,354","8,750","15,099","9,942","15,820","11,161","14,168","12,763","16,750","15,434","26,320","16,616","23,779","20,091","29,775","26,813","13,986","25,668","10,397","17,941","8,964","16,337","6,806","18,870","2,494","11,129",337,"3,635",0,1,0,0,0,0,2019-04-03 11:14:03
2019-03,3호선,0338,일원,15,1,"2,076","1,331","8,334","8,181","26,124","28,317","25,204","25,474","18,633","20,278","17,491","19,303","19,246","14,471","19,807","16,426","17,811","17,818","18,130","16,617","20,720","14,984","27,754","14,714","29,427","17,135","18,496","21,824","11,500","20,784","8,761","12,902","6,229","12,333","4,009","13,687","1,488","6,956",169,"2,187",0,23,0,0,0,0,2019-04-03 11:14:03
2019-03,3호선,0339,수서,159,4,"5,166","1,983","13,003","15,383","41,592","34,665","49,436","55,100","36,578","34,041","34,734","23,603","28,114","19,285","33,393","24,879","32,320","25,030","24,965","25,167","34,682","29,755","40,737","34,117","43,949","40,696","56,853","52,799","28,407","45,739","25,549","32,166","18,929","26,817","17,349","28,195","8,802","12,295",962,"5,193",1,329,0,0,0,0,2019-04-03 11:14:03
2019-03,3호선,0340,가락시장,9,0,"2,966",674,"7,701","5,049","24,957","10,376","28,354","32,795","20,229","16,508","17,373","11,817","17,037","12,840","16,772","13,420","16,764","14,579","16,322","15,856","17,033","17,818","18,755","18,955","20,989","22,556","32,057","29,172","15,586","24,261","12,247","15,476","11,292","13,957","8,938","13,927","3,550","8,760",452,"2,565",0,52,0,1,0,0,2019-04-03 11:14:03
2019-03,3호선,0341,경찰병원,18,3,"2,785",219,"7,421","2,908","25,119","7,894","29,948","30,584","18,293","16,134","13,534","10,335","12,996","7,965","11,256","9,305","12,056","11,395","11,729","11,173","11,963","11,056","12,864","11,953","15,610","16,142","22,696","22,129","9,820","20,552","7,283","13,435","6,634","11,683","4,394","11,971","1,548","7,753",192,"2,088",0,0,0,0,0,0,2019-04-03 11:14:03
2019-03,3호선,0342,오금,20,0,"3,210",9,"7,882","1,902","29,671","5,941","35,489","15,426","18,888","7,292","11,689","6,544","10,123","5,201","9,935","5,986","10,516","7,419","8,088","7,767","7,813","9,331","9,372","11,101","12,215","15,014","14,996","21,809","6,788","19,246","4,892","13,054","4,693","12,020","4,384","13,829","1,358","8,515",168,"2,417",0,0,0,0,0,0,2019-04-03 11:14:03
2019-03,4호선,0409,당고개,66,0,"8,734",22,"18,885","7,730","55,409","11,279","55,724","15,865","38,074","15,035","26,042","15,061","23,866","12,964","23,059","14,493","22,656","15,685","20,747","16,837","19,096","20,965","19,877","25,279","22,572","30,447","20,580","39,946","14,315","39,821","9,458","29,372","6,825","26,363","5,047","25,723","2,369","19,061",418,"6,651",4,579,0,0,0,0,2019-04-03 11:14:03
2019-03,4호선,0410,상계,108,2,"14,495",160,"38,544","8,778","104,892","20,481","95,765","22,425","55,943","20,597","39,246","16,800","35,737","16,738","35,488","21,454","32,436","22,761","27,054","24,943","27,527","29,906","32,738","37,382","30,388","48,267","29,480","68,357","20,512","70,838","14,238","46,928","12,978","41,961","13,770","39,725","5,007","32,290",759,"10,307",2,896,0,0,0,0,2019-04-03 11:14:03
2019-03,4호선,0411,노원,119,2,"12,496",597,"27,440","10,561","61,904","18,586","67,297","34,976","40,504","38,856","33,862","28,308","32,766","27,666","35,857","31,268","36,499","35,614","34,777","38,182","35,123","42,550","40,172","48,925","40,625","65,272","43,151","92,977","32,927","85,971","34,452","53,127","33,332","46,268","33,272","41,855","16,369","31,004","2,845","10,349",1,516,0,0,0,0,2019-04-03 11:14:03
2019-03,4호선,0412,창동,"1,891",79,"17,217","3,155","41,376","11,831","114,807","23,287","101,113","45,705","66,205","39,770","51,078","34,182","49,220","32,270","50,519","38,421","49,237","44,517","44,079","48,910","45,701","54,577","50,736","63,727","52,908","74,617","57,754","105,292","33,072","102,082","24,851","68,431","23,992","58,884","20,660","57,186","9,900","40,792","1,509","14,111",0,52,0,0,0,0,2019-04-03 11:14:03
2019-03,4호선,0413,쌍문,98,2,"24,071","1,265","56,547","11,486","151,346","17,592","160,785","31,755","97,821","24,717","66,618","21,956","58,281","23,851","56,734","29,493","51,028","34,020","44,110","38,382","40,041","46,918","44,078","60,347","46,532","77,241","43,924","110,841","31,028","116,797","21,416","78,702","17,972","69,674","14,161","70,251","6,696","47,993","1,097","15,164",0,1,0,0,0,0,2019-04-03 11:14:03
2019-03,4호선,0414,수유(강북구청),80,7,"21,712","3,562","50,232","12,981","139,660","23,160","154,005","61,483","96,012","46,783","67,795","40,301","62,553","39,537","65,483","42,981","63,582","48,002","57,231","54,099","56,670","63,058","60,750","77,494","67,437","94,964","78,229","137,867","50,458","136,264","37,833","90,948","34,351","80,935","29,075","79,577","16,794","52,800","2,564","14,417",0,0,0,0,0,0,2019-04-03 11:14:03
2019-03,4호선,0415,미아(서울사이버대학),25,1,"10,852","1,903","23,721","6,226","59,957","21,466","65,259","42,595","42,201","21,120","29,698","18,249","28,179","23,419","30,828","21,957","29,820","22,094","28,458","24,590","28,071","27,937","30,620","33,509","33,709","39,649","35,397","50,807","22,377","48,619","15,982","31,371","13,722","29,276","14,095","29,144","4,289","18,830",624,"4,676",0,0,0,0,0,0,2019-04-03 11:14:03
2019-03,4호선,0416,미아사거리,44,3,"14,476","2,665","37,091","11,629","103,460","23,758","114,091","37,691","70,547","39,536","49,031","32,313","46,432","33,478","48,963","38,450","48,947","40,785","45,942","45,137","48,143","54,022","57,187","61,520","56,121","75,770","54,819","108,993","43,143","100,746","41,970","60,331","26,628","54,412","21,255","52,951","11,222","32,358","1,711","7,027",1,1,0,0,0,0,2019-04-03 11:14:03
2019-03,4호선,0417,길음,22,1,"9,515","2,018","31,671","9,127","96,570","17,508","102,473","49,327","57,390","42,999","39,623","31,833","35,678","34,798","38,257","30,745","37,913","35,674","34,845","35,141","38,349","36,638","44,867","43,488","50,809","55,264","52,123","77,147","31,412","73,133","22,303","47,260","18,806","44,020","18,132","47,691","8,404","30,973","1,132","6,863",0,0,0,0,0,0,2019-04-03 11:14:03
2019-03,4호선,0418,성신여대입구(돈암),79,10,"6,125","1,916","19,713","7,064","55,432","20,699","68,225","55,989","46,021","34,205","35,256","29,473","36,730","42,055","41,464","33,264","42,252","35,917","42,427","41,955","46,676","40,900","50,179","46,949","59,807","60,317","66,280","81,009","44,366","71,755","38,970","45,727","41,650","40,653","41,253","39,896","20,311","28,321","2,741","6,774",3,14,1,2,0,0,2019-04-03 11:14:03
2019-03,4호선,0419,한성대입구(삼선교),51,2,"7,938","1,292","14,383","7,900","37,513","23,970","48,567","44,948","33,166","30,982","24,781","24,393","25,376","26,645","28,267","23,850","30,448","27,060","29,061","26,311","32,455","26,430","40,846","31,492","41,928","38,815","42,167","43,803","27,519","39,176","23,266","26,253","22,792","23,899","20,089","25,679","9,495","16,987","1,371","10,317",2,"1,207",0,0,0,0,2019-04-03 11:14:03
2019-03,4호선,0420,혜화,24,4,"4,551","2,478","8,430","21,029","19,122","52,996","27,733","144,285","28,863","106,760","36,522","81,287","41,617","85,550","49,512","85,258","56,881","106,551","67,004","99,514","89,828","80,139","107,667","80,060","126,973","90,700","152,958","106,402","98,336","80,229","94,523","33,266","121,190","27,718","114,060","24,879","49,296","16,596","6,667","6,314",0,7,0,0,0,0,2019-04-03 11:14:03
