사용월,호선명,역ID,지하철역,04:00:00~04:59:59,,05:00:00~05:59:59,,06:00:00~06:59:59,,07:00:00~07:59:59,,08:00:00~08:59:59,,09:00:00~09:59:59,,10:00:00~10:59:59,,11:00:00~11:59:59,,12:00:00~12:59:59,,13:00:00~13:59:59,,14:00:00~14:59:59,,15:00:00~15:59:59,,16:00:00~16:59:59,,17:00:00~17:59:59,,18:00:00~18:59:59,,19:00:00~19:59:59,,20:00:00~20:59:59,,21:00:00~21:59:59,,22:00:00~22:59:59,,23:00:00~23:59:59,,00:00:00~00:59:59,,01:00:00~01:59:59,,02:00:00~02:59:59,,03:00:00~03:59:59,,작업일시
,,,,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,
2022-03,2호선,0249,신정네거리,28,0,"7,581",713,"14,784","2,201","42,825","4,412","39,001","10,222","20,024","6,954","14,059","6,380","12,655","8,084","13,508","8,879","12,260","10,721","10,658","11,164","10,143","14,516","10,658","17,562","10,907","25,057","10,772","41,503","6,024","31,939","4,384","16,829","3,356","14,854","2,994","13,593","1,028","9,590",4,767,2,1,0,0,0,0,2022-04-03 09:20:04
2022-03,2호선,0250,용두(동대문구청),31,1,"1,031",112,"1,483",937,"4,214","2,126","8,128","5,333","4,180","3,069","3,133","2,872","3,253","3,167","3,677","2,902","3,602","3,585","3,698","3,824","4,115","4,116","4,162","3,865","4,050","4,335","4,960","7,052","2,243","4,820","1,178","2,481","1,177","2,391",579,"1,859",203,"1,437",1,23,0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,3호선,0309,지축,3,0,"2,058",802,"6,853","5,505","19,235","3,672","18,650","4,066","9,306","2,758","6,322","2,318","5,589","3,071","5,610","3,821","5,746","3,856","4,830","4,304","6,055","5,318","8,781","7,187","6,553","8,863","4,332","16,431","2,174","13,090","1,306","7,996",941,"6,468",748,"6,480",247,"3,091",0,2,0,0,2,2,0,0,2022-04-03 09:20:04
2022-03,3호선,0310,구파발,91,4,"8,841","1,160","25,765","7,792","75,558","19,830","64,561","25,901","36,896","22,278","25,688","22,434","24,795","18,799","26,510","20,714","24,652","23,436","25,453","23,281","27,185","23,995","29,657","28,593","30,742","37,736","25,602","62,927","16,080","50,668","13,254","29,180","11,911","25,416","7,327","20,924","1,776","18,530",13,"3,594",1,7,0,0,0,0,2022-04-03 09:20:04
2022-03,3호선,0311,연신내,281,9,"24,774","1,602","45,293","9,756","116,754","20,653","134,188","30,776","76,388","29,909","50,334","31,082","46,435","31,440","51,588","34,584","48,300","39,308","44,095","40,649","44,489","50,771","51,403","60,164","45,494","77,641","42,074","121,448","28,759","104,673","21,885","55,467","20,181","52,367","17,672","44,621","6,785","31,778",6,"2,444",0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,3호선,0312,불광,12,2,"8,330",958,"16,599","4,962","45,238","9,341","52,220","28,177","30,044","25,894","21,435","22,661","20,608","20,367","21,954","21,741","22,129","24,321","22,163","23,855","23,648","25,700","24,031","29,001","25,125","34,519","26,303","50,493","14,514","40,772","11,099","23,864","9,511","19,839","6,101","17,615","1,965","12,461",4,429,0,0,0,1,0,0,2022-04-03 09:20:04
2022-03,3호선,0313,녹번,30,2,"8,858",551,"22,216","3,334","62,157","6,639","65,857","17,369","36,892","9,436","22,394","8,463","18,561","9,420","19,144","11,125","18,007","11,701","15,318","13,208","14,404","16,105","14,796","22,929","15,711","30,709","18,383","53,987","8,415","44,734","6,199","25,510","4,770","22,135","3,438","20,343","1,058","13,037",4,35,1,0,0,0,0,0,2022-04-03 09:20:04
2022-03,3호선,0314,홍제,77,4,"8,852","1,162","21,654","6,404","55,657","10,208","59,470","23,419","36,668","17,226","24,950","15,409","23,830","15,666","26,043","16,980","23,625","19,113","22,076","20,264","22,465","24,159","23,612","29,693","24,765","35,146","23,854","55,237","12,405","44,034","9,117","24,808","7,179","23,175","5,535","19,746","1,716","13,085",1,0,0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,3호선,0315,무악재,14,1,"1,625",226,"4,617","2,895","12,260","2,502","13,627","5,503","8,301","3,288","5,645","3,083","4,988","3,236","4,976","3,271","4,866","3,853","4,315","4,084","4,219","4,948","4,815","6,387","5,733","8,147","6,096","13,179","2,443","10,542","1,844","6,362","1,333","5,705","1,114","5,348",277,"3,511",0,1,0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,3호선,0316,독립문,137,3,"4,751",681,"5,438","4,308","13,627","12,064","14,607","17,469","11,919","11,434","9,637","11,428","9,575","10,023","10,497","9,774","10,670","10,676","11,099","9,950","12,179","10,425","14,717","10,981","13,212","12,337","14,575","15,160","6,886","11,974","4,716","6,943","3,924","6,141","2,729","6,134",689,"3,881",2,"3,488",0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,3호선,0317,경복궁(정부서울청사),107,1,"2,087","1,505","5,114","12,411","11,350","36,676","16,986","93,065","15,966","57,068","12,753","33,494","15,159","29,683","19,492","31,021","24,224","31,844","28,102","27,814","38,135","23,003","47,462","23,303","60,113","22,968","87,781","25,879","36,478","16,159","28,481","9,473","27,665","7,861","18,777","7,653","6,181","4,918",3,221,0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,3호선,0318,안국,11,0,"1,384","1,296","2,630","18,103","5,284","78,999","8,277","83,420","7,543","49,867","8,444","32,701","11,938","33,515","16,282","31,933","18,699","34,570","24,182","31,656","34,670","25,935","52,224","21,327","84,766","18,810","90,709","17,458","38,799","8,565","30,305","4,704","25,618","3,958","15,652","3,272","4,194","2,296",2,32,0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,3호선,0319,종로3가,15,0,453,878,885,"5,092","1,289","13,642","2,112","43,128","2,985","40,104","4,686","28,108","6,886","20,512","8,444","18,759","9,736","17,970","11,608","17,254","15,157","15,317","17,636","13,373","27,164","12,950","49,237","12,261","27,736","6,540","14,940","2,896","16,431","2,193","12,862","1,457","5,039","1,416",3,178,0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,3호선,0320,을지로3가,16,1,580,798,861,"7,583","1,930","28,024","2,990","63,769","3,574","27,326","4,390","13,564","6,275","10,804","7,724","9,992","8,984","10,183","11,200","8,770","11,790","8,566","15,155","8,824","32,462","10,105","55,158","12,024","21,624","5,957","14,098","2,509","13,972","1,821","12,307","1,374","5,460","1,461",1,106,0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,3호선,0321,충무로,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,3,0,2,0,1,0,7,0,1,0,2,0,4,0,7,0,3,0,0,0,0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,3호선,0322,동대입구,14,1,"1,270","1,004","2,418","8,075","5,271","12,961","6,496","44,248","5,352","28,280","5,311","18,247","7,310","15,423","8,199","14,086","9,700","15,073","12,953","12,331","13,882","8,336","20,217","8,770","33,322","10,192","29,974","12,880","14,542","6,419","11,887","3,999","13,764","4,373","8,822","3,658","2,413","2,404",1,331,0,0,2,1,0,0,2022-04-03 09:20:04
2022-03,3호선,0323,약수,115,0,"5,664",778,"8,775","5,358","23,228","14,831","33,374","30,794","22,428","18,093","15,975","12,748","14,777","11,965","16,759","12,849","16,785","13,161","15,703","14,943","17,816","15,919","18,840","20,415","22,327","23,777","29,341","35,444","15,570","22,812","11,700","14,611","11,610","13,719","9,402","13,215","3,544","8,725",6,"1,914",0,1,0,0,0,0,2022-04-03 09:20:04
2022-03,3호선,0324,금호,11,2,"3,898",453,"8,436","2,738","22,514","4,476","30,550","7,774","18,400","5,890","11,707","5,891","10,157","6,041","10,810","6,998","10,235","8,309","8,738","9,021","8,636","11,179","9,605","12,961","9,659","17,622","9,590","26,325","6,573","18,116","4,509","12,275","3,462","10,199","3,026","9,903",983,"5,513",1,0,0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,3호선,0325,옥수,178,17,"2,467",785,"8,320","4,206","19,097","7,962","24,283","12,910","16,710","9,562","11,702","7,547","10,973","8,319","11,407","9,809","12,198","10,914","11,677","11,495","12,128","13,389","13,236","15,787","14,341","20,564","15,420","28,049","9,108","20,531","6,801","12,232","6,230","10,852","4,558","11,173","1,783","6,414",1,85,0,1,0,0,0,0,2022-04-03 09:20:04
2022-03,3호선,0326,압구정,53,2,"2,495","1,904","6,682","22,477","13,126","40,725","19,885","127,966","16,744","136,949","20,525","64,968","26,709","48,232","31,343","40,695","33,223","45,322","40,280","42,258","47,455","36,986","58,688","38,812","77,888","42,840","121,789","45,345","83,578","25,762","63,162","12,290","45,269","8,874","32,699","7,692","8,612","4,903",8,"1,433",0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,3호선,0327,신사,30,0,"2,200","1,389","4,678","17,658","9,102","40,935","14,383","101,386","12,500","130,596","16,165","62,859","21,399","43,004","26,899","42,612","29,427","45,704","36,496","43,935","44,079","40,562","54,262","41,210","80,312","45,338","123,059","56,146","85,069","29,700","55,489","12,065","59,273","8,583","52,361","7,168","21,752","5,261",2,77,1,1,0,0,0,0,2022-04-03 09:20:04
2022-03,3호선,0328,잠원,4,0,950,657,"3,938","5,158","10,079","5,823","13,480","9,278","8,137","6,254","5,789","4,130","5,901","4,241","6,010","4,862","6,308","5,688","6,042","5,267","6,404","5,859","8,385","6,551","9,564","8,420","8,363","11,633","5,130","8,846","3,390","5,091","3,445","4,870","2,280","6,056",658,"3,338",0,11,0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,3호선,0329,고속터미널,59,3,"4,092","3,063","6,143","25,709","21,848","37,991","34,595","58,055","38,262","77,619","38,394","68,681","48,036","70,294","57,675","69,330","63,043","70,369","68,477","71,479","76,204","74,589","86,218","72,924","103,928","77,170","102,785","85,715","86,052","54,994","97,177","32,406","55,246","24,653","34,800","17,980","10,142","10,139",3,346,1,1,0,0,0,0,2022-04-03 09:20:04
2022-03,3호선,0330,교대(법원.검찰청),40,1,"1,092",808,"3,187","5,608","7,126","18,059","10,809","41,629","8,906","30,710","9,322","13,551","12,087","9,104","13,428","8,643","15,756","9,139","17,563","8,480","19,364","7,989","22,126","8,718","36,213","11,070","57,338","14,187","23,893","7,784","18,849","3,833","19,774","3,292","19,659","3,155","5,158","2,335",1,56,0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,3호선,0331,남부터미널(예술의전당),75,4,"2,290","1,250","7,629","21,878","24,328","52,114","34,327","131,108","27,644","69,645","24,711","39,110","28,436","29,387","30,239","32,365","32,908","35,125","33,332","34,511","37,869","34,181","49,137","36,306","79,072","41,091","117,352","49,339","52,446","32,504","34,870","19,148","33,435","15,102","25,735","11,253","5,654","8,051",3,195,0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,3호선,0332,양재(서초구청),76,0,"4,904","2,221","12,882","38,682","30,887","94,077","40,158","208,581","28,693","106,112","27,217","45,567","29,932","36,119","31,790","34,457","36,218","39,968","38,250","33,771","45,674","35,373","59,221","36,281","105,331","48,194","176,158","62,393","71,981","42,629","50,098","26,360","44,520","22,552","30,647","20,101","7,999","11,398",6,"1,269",0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,3호선,0333,매봉,7,1,"1,240",552,"6,003","7,880","14,371","19,983","17,246","57,443","11,523","34,805","9,765","13,615","9,816","10,040","10,738","9,887","11,382","10,457","12,866","8,911","14,849","10,083","17,121","10,685","31,663","14,199","53,057","19,326","19,356","13,229","12,210","7,502","13,212","6,212","8,533","6,408","2,312","3,771",6,481,0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,3호선,0334,도곡,35,13,971,346,"2,929","4,571","7,996","12,887","9,574","17,744","5,953","13,421","4,558","6,094","4,799","5,266","5,711","5,478","5,699","6,049","6,147","5,381","8,041","5,349","10,240","5,941","13,715","6,990","15,162","9,328","7,602","7,058","5,175","4,295","4,512","3,561","3,843","3,743",738,"2,407",6,"1,469",5,4,0,0,0,0,2022-04-03 09:20:04
2022-03,3호선,0335,대치,9,0,"2,264",642,"9,807","8,700","20,944","17,522","20,424","23,886","12,108","15,386","9,898","11,002","10,020","10,306","12,272","13,337","12,564","15,953","12,527","14,993","14,783","16,382","16,318","20,525","23,795","24,371","23,798","25,984","15,588","19,280","11,165","10,130","13,634","8,748","29,560","8,413","2,543","4,952",1,45,0,1,0,0,0,0,2022-04-03 09:20:04
2022-03,3호선,0336,학여울,8,1,512,219,"1,549","1,446","3,318","2,878","3,514","6,464","2,296","4,555","1,842","4,692","2,448","4,371","3,543","4,591","3,838","5,559","4,502","5,633","5,802","4,813","6,704","3,418","7,158","3,418","6,346","3,907","3,273","2,911","1,936","1,756","1,428","1,606",933,"1,499",181,918,0,6,1,0,0,0,0,0,2022-04-03 09:20:04
2022-03,3호선,0337,대청,43,2,"3,314",986,"9,300","5,680","24,104","13,775","28,197","23,313","15,945","10,064","11,429","7,003","10,612","6,968","11,061","8,590","12,063","9,113","12,118","9,319","16,107","11,733","15,355","12,700","19,194","16,123","22,745","23,930","10,143","19,708","6,630","12,058","5,467","10,799","3,913","12,202","1,095","6,664",1,146,0,1,0,0,0,0,2022-04-03 09:20:04
2022-03,3호선,0338,일원,6,0,"1,695","1,266","7,090","9,240","19,256","28,249","19,295","21,761","13,452","14,860","12,959","13,595","14,011","9,765","14,149","11,934","12,778","12,574","13,141","11,731","17,621","11,190","24,122","9,746","29,623","12,231","15,490","16,832","8,441","13,578","5,079","8,515","3,435","7,707","2,901","9,191",874,"4,082",0,79,0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,3호선,0339,수서,250,7,"3,985","1,972","10,239","12,858","29,238","29,322","37,262","45,312","23,632","26,645","22,620","18,867","19,223","15,221","25,137","19,364","22,091","18,813","18,593","19,609","26,451","23,127","30,101","24,878","35,824","29,388","42,719","41,857","19,739","31,697","18,960","19,782","12,143","16,001","11,962","16,623","2,862","7,452",1,821,0,1,0,0,0,0,2022-04-03 09:20:04
2022-03,3호선,0340,가락시장,47,12,"2,461",426,"6,061","5,213","16,741","11,235","18,477","26,074","12,705","13,661","10,966","9,547","11,188","9,390","11,490","9,622","11,694","10,258","11,835","10,443","12,286","11,565","13,878","12,756","17,532","15,078","24,975","19,237","10,200","13,890","7,183","9,508","6,336","7,619","4,485","7,071","1,245","3,743",10,"1,173",0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,3호선,0341,경찰병원,20,0,"2,122",260,"6,083","2,859","19,492","7,852","22,290","25,003","12,552","12,225","9,398","7,027","8,132","5,372","7,693","6,457","8,071","7,715","7,787","7,319","8,320","7,231","8,596","8,311","12,896","12,448","17,325","18,219","6,026","13,674","4,390","8,531","4,101","6,729","2,736","7,158",581,"3,329",2,872,0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,3호선,0342,오금,34,0,"3,332",4,"6,517","2,006","22,186","5,171","25,136","11,860","12,740","4,853","7,076","4,176","6,069","3,843","6,822","4,574","6,917","5,376","5,554","5,116","5,562","6,622","6,425","8,018","8,197","11,185","10,690","17,976","4,049","13,701","2,945","8,404","2,447","7,509","1,882","7,990",446,"4,296",2,"1,503",0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,4호선,0409,당고개,37,0,"7,628",50,"16,511","4,922","45,542","7,215","41,103","11,765","24,258","10,274","16,431","10,133","15,290","9,904","15,738","11,372","15,457","11,717","14,430","12,340","13,590","14,957","13,891","18,021","14,415","22,282","13,270","32,002","8,489","29,306","5,842","18,746","3,925","16,274","2,880","15,206",883,"11,466",1,606,0,0,1,0,0,0,2022-04-03 09:20:04
2022-03,4호선,0410,상계,23,2,"12,085",161,"31,878","6,755","76,897","15,881","64,836","18,162","37,455","14,914","25,987","14,102","23,183","14,201","25,435","17,257","22,915","19,166","21,867","19,687","21,596","23,310","24,511","29,459","22,241","38,578","20,651","58,963","13,234","52,659","9,188","31,883","8,672","26,643","9,997","24,484","2,475","17,250",2,222,0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,4호선,0411,노원,109,0,"9,842",394,"20,448","6,191","47,217","12,636","48,327","27,625","29,128","26,898","21,100","20,116","20,799","19,853","24,761","23,337","24,285","27,211","23,866","26,766","24,580","30,393","27,696","36,608","28,161","48,236","29,518","73,450","21,689","56,199","22,625","30,924","20,984","25,079","21,177","21,239","9,542","15,884",12,"3,003",0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,4호선,0412,창동,"1,649",32,"13,450","2,424","32,857","11,071","81,281","16,680","69,024","33,974","43,206","26,722","32,874","25,146","31,726","25,330","34,180","32,157","35,906","36,680","32,943","39,516","35,087","42,956","39,289","49,197","41,676","57,812","43,273","86,259","24,156","70,812","18,092","39,509","15,795","32,842","12,572","29,154","5,516","20,077",196,"3,376",6,2,0,1,0,0,2022-04-03 09:20:04
2022-03,4호선,0413,쌍문,245,15,"21,585",994,"47,817","7,613","113,038","14,527","112,745","25,776","67,058","17,301","43,619","16,626","37,479","18,023","37,699","22,239","35,501","24,935","30,844","26,876","28,619","35,758","31,266","45,894","31,341","58,917","30,191","95,194","18,711","87,341","13,047","53,368","10,518","45,879","8,345","40,983","3,374","28,489",9,984,1,1,0,0,0,0,2022-04-03 09:20:04
2022-03,4호선,0414,수유(강북구청),62,14,"17,645","2,745","42,045","9,555","102,498","19,455","109,432","50,851","67,500","35,026","46,687","27,415","43,811","27,893","46,375","31,274","44,430","35,271","42,163","39,429","40,866","46,652","44,733","60,515","49,684","74,797","55,622","113,445","32,185","97,198","23,041","57,765","20,605","48,991","18,439","44,475","9,624","31,813",3,398,0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,4호선,0415,미아(서울사이버대학),44,2,"9,361","1,255","18,741","4,575","42,991","16,935","47,311","30,070","28,965","16,251","20,622","13,561","19,672","15,960","20,186","14,588","20,105","16,233","19,442","18,544","19,973","21,753","23,718","24,413","23,584","31,326","24,684","42,200","14,655","35,078","9,551","21,032","7,623","18,837","7,828","16,848","1,790","11,928",5,32,0,0,1,1,0,0,2022-04-03 09:20:04
2022-03,4호선,0416,미아사거리,45,2,"13,344","1,849","32,535","7,270","84,958","17,870","88,435","30,341","53,204","30,299","36,065","24,060","33,754","24,161","34,995","27,882","34,998","30,213","33,432","33,596","35,164","40,359","40,852","49,544","38,592","60,927","38,721","89,998","27,331","71,054","26,561","39,671","14,928","35,486","12,036","31,466","4,980","20,241",2,9,0,1,0,0,0,0,2022-04-03 09:20:04
2022-03,4호선,0417,길음,9,1,"8,718","1,849","26,425","6,064","75,686","12,588","73,517","28,092","40,694","20,952","27,184","15,775","23,927","19,093","25,859","19,323","25,323","22,440","22,749","22,939","23,664","25,009","26,244","34,044","29,485","44,764","28,120","68,271","15,267","55,620","11,271","31,989","9,093","28,348","9,736","27,279","2,453","17,594",0,10,0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,4호선,0418,성신여대입구(돈암),15,1,"4,705","1,553","15,477","5,577","40,859","15,476","46,645","36,741","29,269","24,245","23,145","20,541","24,153","25,577","28,382","23,203","28,036","26,130","28,876","28,552","31,155","28,588","35,662","33,662","40,144","44,236","43,164","59,536","27,453","44,860","23,435","26,958","25,552","23,450","23,976","22,062","9,146","16,164",2,11,0,2,0,0,0,0,2022-04-03 09:20:04
2022-03,4호선,0419,한성대입구(삼선교),66,1,"5,989",839,"11,045","5,758","27,395","16,608","32,446","27,728","21,482","20,295","15,899","15,445","15,570","15,116","19,093","16,386","18,952","17,801","18,558","16,756","21,190","17,558","26,618","20,877","28,400","26,240","27,936","32,836","16,412","25,420","12,864","16,575","11,553","14,991","8,659","14,132","3,233","10,870",9,"5,140",0,1,2,2,0,0,2022-04-03 09:20:04
2022-03,4호선,0420,혜화,13,0,"2,651","2,395","6,514","21,247","15,702","44,510","17,813","104,958","20,660","69,922","26,436","49,217","29,858","46,695","32,336","53,876","32,612","65,436","42,539","61,205","58,703","45,874","71,130","43,707","85,500","52,078","101,793","54,681","58,165","39,467","53,347","15,522","70,853","14,713","62,826","12,712","20,196","9,173",3,582,0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,4호선,0421,동대문,185,32,"5,084","2,476","2,682","13,083","4,514","33,303","5,963","71,815","10,554","63,099","15,017","48,624","21,154","41,489","25,549","35,571","29,522","33,906","36,354","32,793","43,794","26,638","53,311","19,773","76,751","13,578","58,285","10,493","27,526","12,802","17,115","8,492","18,863","5,135","10,190","3,580","3,483","4,698",7,127,0,1,0,1,0,0,2022-04-03 09:20:04
2022-03,4호선,0422,동대문역사문화공원(DDP),339,0,"5,808","1,355","3,740","11,322","6,384","22,876","7,445","58,088","7,285","32,081","7,785","22,781","11,080","20,884","13,868","19,528","15,436","19,512","19,527","19,447","24,794","16,511","29,468","14,272","46,830","14,896","62,675","15,563","32,846","19,479","22,926","9,771","21,801","6,815","16,190","4,974","6,777","5,139",6,482,0,6,0,0,0,0,2022-04-03 09:20:04
2022-03,4호선,0423,충무로,44,2,"2,242","2,846","3,769","18,862","7,807","48,070","11,528","155,110","11,684","90,676","13,215","47,002","17,441","36,203","21,318","35,721","26,020","34,939","33,103","29,062","38,545","25,066","48,948","24,749","77,526","27,523","129,199","30,352","61,864","17,181","41,823","9,141","42,177","8,837","37,088","7,208","15,832","6,580",11,501,0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,4호선,0424,명동,15,0,647,760,"2,348","14,441","3,935","38,155","5,714","95,827","6,609","58,182","8,481","31,238","14,019","28,295","19,334","35,594","21,172","28,983","25,515","25,193","35,948","25,034","44,904","21,012","55,425","20,737","93,390","18,691","39,910","11,046","32,371","5,873","25,324","4,570","15,628","3,575","3,483","2,423",5,219,0,0,0,0,0,0,2022-04-03 09:20:04
