사용월,호선명,역ID,지하철역,04:00:00~04:59:59,,05:00:00~05:59:59,,06:00:00~06:59:59,,07:00:00~07:59:59,,08:00:00~08:59:59,,09:00:00~09:59:59,,10:00:00~10:59:59,,11:00:00~11:59:59,,12:00:00~12:59:59,,13:00:00~13:59:59,,14:00:00~14:59:59,,15:00:00~15:59:59,,16:00:00~16:59:59,,17:00:00~17:59:59,,18:00:00~18:59:59,,19:00:00~19:59:59,,20:00:00~20:59:59,,21:00:00~21:59:59,,22:00:00~22:59:59,,23:00:00~23:59:59,,00:00:00~00:59:59,,01:00:00~01:59:59,,02:00:00~02:59:59,,03:00:00~03:59:59,,작업일시
2020-03,6호선,2634,약수,5,0,"1,166",252,"1,563","1,844","3,658","3,995","6,016","14,360","3,868","8,226","3,036","3,438","3,034","3,106","3,333","3,105","3,642","3,435","3,788","3,637","3,965","3,521","4,698","4,007","6,755","4,864","10,720","7,321","6,672","5,344","4,258","2,985","3,878","2,332","3,112","2,209","1,738","1,507",322,416,0,0,0,0,0,0,2020-04-03 11:28:49
2020-03,6호선,2635,청구,2,0,"1,292",514,"2,594","2,259","5,773","5,516","7,624","22,306","4,782","10,824","3,048","4,021","3,078","3,031","3,228","3,059","3,251","3,140","3,382","3,141","3,462","3,778","4,276","3,821","5,961","4,733","11,691","6,749","7,823","5,101","4,644","3,060","3,809","2,766","2,861","2,730","1,450","1,564",318,672,0,0,0,0,0,0,2020-04-03 11:28:49
2020-03,6호선,2636,신당,176,1,"8,118",803,"5,314","4,990","5,404","10,505","8,311","31,638","8,015","19,493","6,115","11,109","6,841","7,485","8,267","5,995","6,449","6,957","6,860","6,936","8,054","5,658","10,399","6,122","14,657","8,714","23,201","11,955","13,491","18,170","10,138","9,240","9,385","5,850","11,553","5,697","5,582","9,331",858,"1,848",0,0,0,0,0,0,2020-04-03 11:28:49
2020-03,6호선,2637,동묘앞,84,0,"3,882",640,"3,896","3,523","6,494","7,162","9,084","23,525","8,372","17,009","6,687","11,024","8,521","9,956","10,748","9,745","10,143","10,575","11,832","11,094","13,449","10,585","14,997","9,597","18,368","9,918","23,267","12,326","11,255","9,692","7,133","5,932","5,790","5,661","4,338","5,711","2,149","6,913",370,"1,653",0,19,0,0,0,0,2020-04-03 11:28:49
2020-03,6호선,2638,창신,19,0,"2,062",360,"4,392","1,489","11,892","1,991","14,168","5,526","6,969","2,418","3,287","1,705","2,926","1,531","2,963","1,955","3,022","1,900","2,599","2,341","2,597","2,445","3,028","3,270","3,382","4,071","4,178","7,705","2,354","7,162","2,005","4,300","1,402","3,734",972,"3,216",687,"2,330",105,756,0,0,0,0,0,0,2020-04-03 11:28:49
2020-03,6호선,2639,보문,19,0,"3,082",848,"5,598","2,655","16,075","5,944","25,183","16,345","13,441","7,998","7,200","4,975","6,176","4,168","7,032","4,884","7,488","5,293","7,044","5,566","7,027","6,194","8,085","7,300","10,006","10,575","14,438","18,284","8,192","15,827","5,511","9,677","4,957","8,377","4,096","8,475","2,930","6,185",487,"1,931",0,0,0,0,0,0,2020-04-03 11:28:49
2020-03,6호선,2640,안암(고대병원앞),2,0,"1,201","1,121","2,462","5,711","5,987","11,615","8,488","26,159","7,277","23,032","7,108","13,022","7,890","9,926","8,580","9,986","9,149","12,632","10,970","10,567","13,173","9,676","17,118","9,141","27,146","11,992","24,745","15,547","14,629","13,163","11,653","7,856","11,742","6,989","11,841","6,827","8,410","4,895","1,611","2,163",1,120,0,0,0,0,2020-04-03 11:28:49
2020-03,6호선,2641,고려대(종암),13,0,"2,782",604,"5,454","3,452","16,207","7,133","20,544","20,980","11,246","8,569","6,294","5,504","6,024","5,108","6,856","5,732","7,174","6,118","7,138","6,100","7,429","6,403","10,165","7,249","16,171","9,783","16,107","16,958","7,576","15,449","5,091","9,101","4,698","7,907","3,953","7,471","1,953","5,771",390,"1,808",0,31,0,0,0,0,2020-04-03 11:28:49
2020-03,6호선,2642,월곡(동덕여대),5,0,"5,533",834,"10,233","3,368","32,749","5,584","38,021","19,914","19,517","11,646","11,832","8,075","9,986","7,426","11,294","8,758","11,409","9,227","10,593","10,454","10,583","11,489","11,077","14,196","14,052","18,619","19,897","34,830","11,325","29,600","7,401","15,814","6,786","13,464","5,100","11,548","2,697","7,620",468,"2,294",0,0,0,0,0,0,2020-04-03 11:28:49
2020-03,6호선,2643,상월곡(한국과학기술연구원),7,0,"4,305",386,"6,713","1,869","19,397","2,428","23,466","10,553","12,180","5,087","6,550","3,198","5,488","3,055","5,672","3,833","6,159","3,834","5,226","4,667","4,793","5,426","5,312","6,619","5,615","8,689","8,824","15,503","5,765","14,506","2,735","8,650","2,119","7,376","1,817","6,144",987,"4,505",209,"1,497",0,1,0,0,0,0,2020-04-03 11:28:49
2020-03,6호선,2644,돌곶이,14,0,"5,240",683,"10,513","2,953","26,646","5,291","32,598","12,645","15,671","8,372","9,684","9,353","8,370","5,935","9,771","6,037","12,914","6,867","8,923","7,405","8,084","8,790","8,461","10,392","10,035","15,982","11,445","26,151","8,483","24,682","4,776","13,470","5,746","9,608","4,949","9,668","1,833","5,940",256,"2,268",0,0,0,0,0,0,2020-04-03 11:28:49
2020-03,6호선,2645,석계,752,6,"7,062","1,898","16,633","4,874","41,982","5,310","48,444","10,361","24,272","7,264","14,206","6,514","11,619","6,930","12,396","8,311","12,362","9,086","11,024","11,057","10,226","13,481","10,658","17,741","12,185","24,189","12,340","43,384","9,926","42,653","6,525","22,055","5,744","17,413","5,068","16,292","3,637","10,293",768,"3,489",0,3,0,0,0,0,2020-04-03 11:28:49
2020-03,6호선,2646,태릉입구,12,0,"3,460",926,"5,768","2,406","15,418","3,113","19,010","6,643","8,887","4,997","5,291","3,556","4,811","3,776","5,208","4,486","5,524","4,985","5,175","5,331","5,012","5,770","5,349","7,950","6,477","10,247","7,378","19,087","5,134","17,586","3,653","8,805","3,103","8,072","2,590","6,664","1,519","4,983",341,"2,839",0,6,0,0,0,0,2020-04-03 11:28:49
2020-03,6호선,2647,화랑대(서울여대입구),9,0,"4,702",915,"16,506","2,708","51,077","4,384","46,780","7,903","20,976","4,896","11,056","3,931","8,926","3,971","9,741","5,214","9,123","5,252","8,433","6,295","7,991","6,917","9,512","9,107","10,955","14,634","10,125","29,623","5,644","29,548","3,311","15,645","2,729","12,518","2,387","11,339","1,418","7,704",102,"3,025",0,12,0,0,0,0,2020-04-03 11:28:49
2020-03,6호선,2648,봉화산(서울의료원),14,1,"4,404","1,103","12,699","2,690","42,926","5,177","36,960","10,285","15,920","5,533","9,482","4,431","7,968","4,198","8,473","5,192","8,288","6,164","7,397","6,228","6,800","7,687","7,106","9,095","9,389","14,180","9,261","26,328","4,557","27,778","3,422","15,159","3,202","11,327","2,438","11,062","1,206","6,912",161,"2,580",0,161,0,0,0,0,2020-04-03 11:28:49
2020-03,6호선,2649,신내,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-04-03 11:28:49
2020-03,7호선,2711,장암,1,0,"1,083",100,"5,413","1,176","14,706",954,"9,922","1,520","3,050","1,834","1,556","1,971","1,190","1,082","1,218","1,121","1,457",896,"1,694",886,"2,265",895,"2,664",723,"3,244",980,"2,836","2,393","1,448","2,800",887,"1,407",602,734,313,595,171,471,12,139,0,0,0,0,0,0,2020-04-03 11:28:49
2020-03,7호선,2712,도봉산,30,0,"3,756",728,"14,579","4,352","45,981","5,287","35,115","8,655","16,310","11,107","8,655","14,641","6,979","10,479","7,872","9,649","8,201","9,211","8,719","9,166","9,260","9,262","10,190","10,882","10,021","15,263","9,036","29,233","4,621","36,699","2,841","20,878","2,060","15,968","1,626","14,905",717,"10,068",125,"4,033",1,716,0,0,0,0,2020-04-03 11:28:49
2020-03,7호선,2713,수락산,32,1,"7,918",784,"18,135","4,814","42,376","6,640","41,050","14,809","21,895","14,949","13,375","14,709","11,840","11,102","12,835","10,480","13,867","10,067","14,145","10,568","14,337","12,316","14,450","14,304","16,524","19,910","17,480","35,259","10,754","40,326","6,783","23,405","5,924","17,155","4,061","15,599","2,176","10,202",238,"4,250",0,27,0,0,0,0,2020-04-03 11:28:49
2020-03,7호선,2714,마들,16,0,"8,183","1,567","18,028","4,006","49,649","4,823","45,921","8,073","21,878","7,307","13,591","6,247","11,768","6,733","12,353","7,513","11,520","8,243","10,470","9,381","9,632","11,124","9,923","13,129","9,836","18,553","8,971","34,899","5,961","39,367","4,056","20,204","2,985","16,494","2,559","14,912","1,144","9,781",199,"3,608",0,0,0,0,0,0,2020-04-03 11:28:49
2020-03,7호선,2715,노원,23,2,"7,190","2,011","12,477","6,086","31,357","13,207","30,705","36,462","21,667","34,172","19,203","26,457","20,829","19,047","20,603","20,503","22,930","24,159","23,814","25,769","25,407","27,256","26,935","26,922","29,304","31,465","38,152","47,973","25,811","43,212","20,699","21,665","17,211","15,930","18,243","12,804","7,630","9,481","1,546","3,451",0,97,0,0,0,0,2020-04-03 11:28:49
2020-03,7호선,2716,중계,38,1,"7,861","2,031","19,322","4,065","53,455","8,791","54,164","13,975","26,715","8,674","16,250","6,577","13,155","6,663","13,749","7,968","12,704","9,669","11,360","9,657","11,126","11,416","11,519","13,846","13,696","19,097","13,391","36,556","7,704","39,983","5,348","22,627","4,647","17,734","4,116","16,215","1,755","9,827",397,"3,615",0,1,0,0,0,0,2020-04-03 11:28:49
2020-03,7호선,2717,하계,3,0,"6,438","1,297","19,605","5,235","57,623","9,904","60,392","19,871","29,905","14,028","18,815","10,015","16,922","9,889","16,923","11,909","17,019","14,219","16,288","14,330","17,079","16,322","17,417","19,086","20,015","25,473","20,213","46,912","12,642","51,023","9,172","25,954","8,765","21,674","7,558","19,374","2,703","12,641",484,"4,519",0,0,0,0,0,0,2020-04-03 11:28:49
2020-03,7호선,2718,공릉(서울과학기술대),21,0,"5,482","1,192","11,439","3,668","29,887","6,229","35,653","19,133","19,276","10,196","11,927","7,584","10,559","7,570","11,423","9,271","11,689","10,520","12,302","10,928","12,060","12,747","12,608","15,135","15,475","20,080","18,926","33,365","11,045","33,563","8,160","17,679","7,593","14,783","6,431","12,659","3,865","9,450",682,"3,700",0,0,0,0,0,0,2020-04-03 11:28:49
2020-03,7호선,2719,태릉입구,105,0,"6,141","1,388","5,707","4,437","15,881","5,881","21,172","13,891","12,833","8,771","7,950","5,715","7,196","5,077","7,732","5,398","8,101","6,648","8,378","6,527","8,505","7,431","9,300","8,710","13,131","11,351","15,550","18,025","9,442","17,269","6,305","10,301","6,154","8,507","4,597","8,269","2,463","5,073",481,"2,387",1,737,0,0,0,0,2020-04-03 11:28:49
2020-03,7호선,2720,먹골,30,0,"6,411",759,"10,727","2,905","31,881","4,263","39,673","12,815","21,702","7,778","11,893","6,615","9,946","6,596","10,683","6,931","10,389","7,791","9,894","8,690","9,437","11,128","9,291","13,337","11,298","18,900","13,430","31,621","9,145","31,779","5,589","16,787","5,063","13,809","3,786","12,691","2,046","7,929",386,"2,623",0,40,0,0,0,0,2020-04-03 11:28:49
2020-03,7호선,2721,중화,9,1,"7,541","1,096","12,677","3,869","31,177","6,550","42,672","19,077","23,216","9,254","12,704","6,482","10,023","6,687","10,757","7,226","11,324","8,094","10,406","9,066","9,707","11,924","10,840","14,269","13,485","19,076","15,820","31,675","10,708","31,208","6,520","17,833","6,017","15,212","4,357","13,634","2,116","8,665",378,"2,928",0,36,0,0,0,0,2020-04-03 11:28:49
2020-03,7호선,2722,상봉(시외버스터미널),304,5,"9,726","1,538","16,806","7,057","43,184","11,950","60,029","28,582","31,422","16,556","16,599","10,703","14,030","10,818","15,159","11,985","16,353","13,734","15,548","14,436","16,246","16,761","18,532","19,641","24,480","27,393","28,761","49,329","19,689","46,601","13,730","25,194","13,332","20,409","10,287","17,852","5,467","12,174","1,080","5,311",0,8,0,0,0,0,2020-04-03 11:28:49
2020-03,7호선,2723,면목,21,0,"11,137",988,"19,792","5,298","47,947","7,200","65,155","18,736","35,161","11,383","18,177","9,526","14,702","9,930","15,250","9,948","15,613","11,224","13,611","12,915","12,876","16,991","14,114","21,573","15,587","28,178","17,756","48,956","14,128","47,271","8,338","26,098","6,556","21,637","4,907","18,982","2,594","12,380",412,"4,209",0,0,0,0,0,0,2020-04-03 11:28:49
2020-03,7호선,2724,사가정,20,0,"9,800","1,595","17,753","8,113","42,038","9,898","55,067","22,587","31,924","12,562","17,833","11,532","14,797","11,074","16,238","11,650","16,198","12,500","15,143","14,533","14,797","18,592","16,899","20,885","20,132","29,492","21,840","50,582","16,188","46,118","10,941","25,678","9,408","20,496","7,512","18,288","3,960","10,188",793,"3,920",0,0,0,0,0,0,2020-04-03 11:28:49
2020-03,7호선,2725,용마산(용마폭포공원),7,1,"4,514",728,"8,785","2,714","19,977","2,832","26,093","7,898","14,715","4,648","6,968","4,519","5,550","4,064","5,640","4,077","5,828","4,403","5,182","4,674","5,024","5,965","5,317","7,078","6,010","9,826","6,747","18,246","4,207","16,899","2,399","10,095","2,068","8,524","1,418","8,188",814,"4,697",176,"1,739",0,0,0,0,0,0,2020-04-03 11:28:49
2020-03,7호선,2726,중곡,2,0,"4,786",473,"9,995","4,198","26,068","5,634","39,575","15,016","22,864","8,097","11,397","5,906","9,018","5,883","9,145","6,500","9,615","7,188","9,331","7,992","8,612","10,007","9,726","11,529","11,957","15,872","12,011","28,020","8,631","24,850","5,642","13,866","4,341","12,192","3,130","10,808","1,781","7,003",306,"2,188",0,0,0,0,0,0,2020-04-03 11:28:49
2020-03,7호선,2727,군자(능동),14,1,"7,603",676,"11,750","6,714","28,226","7,254","48,767","22,149","31,368","14,760","14,530","8,103","11,995","7,596","12,371","8,083","13,158","9,124","12,997","9,430","12,961","12,716","14,993","14,014","19,674","19,696","27,991","34,760","18,083","29,447","12,592","16,219","11,889","13,739","10,000","12,648","5,301","7,513","1,072","2,763",0,27,0,1,0,0,2020-04-03 11:28:49
2020-03,7호선,2728,어린이대공원(세종대),8,0,"2,784",963,"5,472","10,032","13,615","12,446","23,894","33,018","16,824","15,664","8,562","10,424","7,463","9,393","8,898","10,268","10,137","12,186","10,914","11,787","13,043","12,155","16,447","12,143","27,092","14,763","28,141","22,393","15,542","18,688","10,958","11,261","11,228","9,928","10,931","8,932","6,227","6,318","1,182","2,280",0,6,0,0,0,0,2020-04-03 11:28:49
2020-03,7호선,2729,건대입구,20,0,"3,754",827,"4,139","6,257","9,493","14,459","15,879","24,901","12,251","18,694","8,391","16,132","8,608","11,625","9,401","13,251","10,091","15,193","12,000","16,025","14,977","15,467","18,384","15,792","26,654","21,016","29,715","33,918","22,821","24,551","20,114","12,510","18,396","10,111","16,288","8,117","9,126","4,540","1,443","2,576",0,226,0,0,0,0,2020-04-03 11:28:49
2020-03,7호선,2730,뚝섬유원지,5,0,"4,039",491,"7,001","3,564","16,857","4,503","24,027","9,390","15,320","7,057","7,194","5,200","5,562","6,179","6,171","9,235","6,916","13,608","7,672","17,829","9,812","20,510","14,565","19,393","19,569","21,133","23,497","26,893","16,073","20,113","11,472","11,028","9,786","9,971","7,057","8,031","3,425","4,373",466,"1,270",0,2,0,0,0,0,2020-04-03 11:28:49
2020-03,7호선,2731,청담,16,0,"2,337","3,794","6,139","24,587","8,687","49,421","12,155","126,327","9,198","87,530","7,684","29,699","9,137","15,159","10,640","13,856","12,727","16,155","15,921","13,396","23,025","11,321","28,384","11,742","53,216","13,062","93,683","15,595","52,334","11,793","27,784","7,656","24,455","7,079","17,541","4,543","5,673","2,946",900,"2,201",0,0,0,0,0,0,2020-04-03 11:28:49
2020-03,7호선,2732,강남구청,1,0,"1,562","1,852","3,256","10,160","5,234","27,936","7,094","91,268","6,079","83,245","5,835","31,037","6,730","17,217","8,299","14,622","10,189","15,142","13,046","12,953","17,874","11,182","20,491","10,642","34,889","12,168","73,167","14,085","46,831","10,567","26,769","6,397","25,962","5,229","19,706","3,696","7,971","2,748","1,237","1,420",0,0,0,0,0,0,2020-04-03 11:28:49
2020-03,7호선,2733,학동,0,0,"2,107","2,159","4,073","18,946","6,638","49,415","9,446","166,002","8,148","124,432","7,367","39,967","8,695","18,262","10,609","14,753","12,445","16,293","17,696","15,006","22,591","12,688","26,935","11,787","60,460","13,518","141,627","14,865","73,200","10,135","34,571","7,087","30,565","5,408","21,378","3,897","8,786","2,767","1,310","1,004",0,0,0,0,0,0,2020-04-03 11:28:49
2020-03,7호선,2734,논현,22,0,"3,033","1,228","4,412","14,104","7,584","42,435","12,408","105,590","10,622","93,007","8,807","33,555","9,935","18,441","11,634","16,261","13,687","18,623","16,188","17,556","20,923","15,764","24,924","16,066","46,324","19,573","92,005","25,517","56,536","18,882","32,016","10,107","32,542","8,200","27,127","6,414","12,916","4,267","2,564","1,807",0,0,0,0,0,0,2020-04-03 11:28:49
2020-03,7호선,2735,반포,2,0,925,617,"2,656","5,330","6,055","10,027","8,756","17,863","6,070","15,067","3,600","6,542","3,740","6,089","4,998","6,563","5,746","5,842","5,482","5,327","6,918","5,043","9,653","5,066","11,416","6,162","15,337","9,215","9,487","6,563","7,301","3,708","8,341","3,027","5,590","2,783","1,984","1,681",275,555,0,0,0,0,0,0,2020-04-03 11:28:49
2020-03,7호선,2736,고속터미널,3,1,993,"2,277","2,518","18,357","7,398","32,313","11,226","41,861","11,334","27,283","11,604","15,353","12,955","12,970","13,520","12,465","14,307","15,063","15,123","14,539","21,871","11,160","23,096","10,785","39,237","11,505","40,405","13,203","22,501","9,861","22,346","5,986","19,434","6,121","15,572","2,862","5,326","2,031",585,509,0,3,0,0,0,0,2020-04-03 11:28:49
2020-03,7호선,2737,내방,3,0,"1,986","1,433","5,638","9,248","12,842","20,845","21,231","72,968","15,308","38,554","9,526","15,108","9,199","10,497","9,542","9,905","11,514","11,861","12,325","11,105","13,573","11,060","16,981","11,263","29,566","14,339","61,681","22,422","24,378","16,920","14,639","9,612","14,821","7,602","10,831","6,552","4,083","4,335",728,"1,803",0,198,0,0,0,0,2020-04-03 11:28:49
2020-03,7호선,2738,이수,24,0,"5,135",981,"7,078","7,715","21,221","11,348","35,409","37,968","22,031","25,961","12,696","14,221","11,985","12,003","13,066","12,519","15,041","14,397","15,203","15,004","16,605","15,792","19,430","18,442","23,913","25,016","37,281","43,283","22,238","32,767","19,107","17,193","18,948","13,692","17,020","10,921","9,885","6,671","1,727","2,345",2,59,0,0,0,0,2020-04-03 11:28:49
2020-03,7호선,2739,남성,1,0,"5,011",673,"10,134","3,641","30,651","4,808","47,512","12,874","25,926","8,234","12,389","7,020","10,223","6,887","10,132","7,442","11,113","8,371","10,035","9,027","9,349","10,960","9,132","13,145","11,346","18,947","13,276","34,833","7,815","28,484","6,459","16,197","6,171","14,104","4,517","11,635","2,315","7,701",541,"2,625",0,2,0,0,0,0,2020-04-03 11:28:49
2020-03,7호선,2740,숭실대입구(살피재),95,4,"4,741",720,"9,346","3,252","28,909","5,157","42,348","14,355","22,322","10,618","10,720","8,025","9,175","7,508","10,177","8,622","11,176","10,142","10,481","10,264","10,349","11,906","12,115","14,106","15,454","20,281","14,826","37,176","9,199","29,633","7,230","17,120","6,951","14,298","6,480","13,147","3,902","9,046",803,"2,775",0,0,0,0,0,0,2020-04-03 11:28:49
2020-03,7호선,2741,상도,2,0,"3,743","1,662","8,485","7,417","24,451","6,565","35,440","13,393","19,741","10,404","10,219","6,892","8,574","6,315","9,201","6,704","10,135","8,133","9,771","8,435","9,849","9,185","11,974","11,190","15,899","16,311","15,077","30,646","8,166","23,274","6,287","14,069","6,056","11,985","5,474","10,933","3,069","7,526",523,"2,445",0,0,0,0,0,0,2020-04-03 11:28:49
2020-03,7호선,2742,장승배기,11,0,"5,935",884,"10,354","3,377","25,511","7,066","38,418","14,540","21,773","8,572","10,738","6,590","9,162","6,615","9,266","7,215","10,000","7,952","9,188","8,930","8,821","10,642","9,379","11,954","10,787","17,413","13,860","30,094","8,065","24,275","5,729","14,026","5,934","12,878","4,996","10,979","2,138","6,950",415,"2,708",0,0,0,0,0,0,2020-04-03 11:28:49
2020-03,7호선,2743,신대방삼거리,11,0,"9,111","1,167","15,219","6,011","41,932","9,604","68,567","26,076","36,746","14,349","16,908","10,199","14,204","8,751","14,698","10,005","14,996","11,425","13,812","12,591","13,560","15,338","14,730","17,983","18,823","26,659","25,114","52,497","14,154","43,699","10,201","24,896","8,603","20,779","7,118","18,255","3,591","11,509",656,"4,313",0,2,0,0,0,0,2020-04-03 11:28:49
2020-03,7호선,2744,보라매,43,0,"5,111","1,719","6,426","5,788","17,328","12,636","26,217","34,105","15,679","10,782","7,489","6,044","6,692","5,265","7,104","5,656","7,613","6,856","7,602","6,679","8,031","7,297","9,820","8,277","15,358","12,895","29,631","23,142","11,145","18,846","7,162","10,533","6,253","8,813","4,712","7,927","2,213","5,040",372,"1,994",0,17,0,0,0,0,2020-04-03 11:28:49
2020-03,7호선,2745,신풍,57,1,"9,234","1,440","12,218","7,509","30,151","8,488","38,950","17,579","21,507","8,883","10,516","6,348","8,516","5,959","9,393","6,622","9,587","7,581","8,540","7,825","9,123","9,852","11,285","11,981","14,555","18,928","16,608","32,124","9,195","25,240","5,913","14,375","5,024","13,287","4,062","11,951","1,750","6,811",357,"2,240",1,376,0,0,0,0,2020-04-03 11:28:49
2020-03,7호선,2746,대림(구로구청),21,0,"9,449","1,050","7,127","3,279","11,802","5,132","16,086","14,201","11,339","8,974","6,752","7,018","6,326","6,473","6,816","6,387","7,000","6,770","7,294","6,878","7,789","7,823","8,720","8,355","10,922","14,261","13,944","15,551","7,943","10,335","4,946","7,389","3,967","8,803","2,758","7,434","1,410","3,313",246,897,0,0,0,0,0,0,2020-04-03 11:28:49
2020-03,7호선,2747,남구로,23,1,"15,980","1,652","12,886","5,916","24,011","27,682","27,940","91,423","16,908","42,882","10,204","14,361","8,963","10,083","9,661","9,502","10,047","9,761","9,926","9,319","10,832","10,925","13,524","13,621","32,213","26,225","68,866","26,182","33,924","18,636","16,685","12,596","11,465","13,539","7,348","11,602","3,532","5,869",478,"1,721",0,0,0,0,0,0,2020-04-03 11:28:49
2020-03,7호선,2748,가산디지털단지,480,1,"6,238","4,957","7,693","20,270","16,748","102,874","18,298","333,115","13,297","193,422","11,759","48,576","14,677","26,378","18,394","23,284","22,256","23,813","25,442","21,795","32,205","20,677","46,448","19,092","144,447","21,005","264,911","25,044","128,379","19,180","71,979","11,238","46,246","8,676","27,262","7,647","11,609","5,263","1,456","1,996",3,2,0,0,0,0,2020-04-03 11:28:49
2020-03,7호선,2749,철산,9,0,"9,510","4,166","23,909","9,425","71,110","12,345","77,251","26,989","36,963","19,636","18,991","13,855","17,177","12,381","18,170","13,609","18,403","16,869","17,286","17,529","17,826","19,477","20,526","24,749","26,138","38,837","29,508","78,420","17,881","67,648","15,042","34,519","14,453","27,478","12,099","23,768","6,410","14,743","1,223","5,016",0,0,0,0,0,0,2020-04-03 11:28:49
2020-03,7호선,2750,광명사거리,123,2,"20,526","4,752","29,322","11,905","74,814","13,942","90,687","22,047","45,169","17,684","23,804","14,987","20,660","15,744","21,887","17,510","22,741","18,901","20,695","20,887","20,590","25,393","23,766","31,271","27,116","45,257","27,912","79,573","18,394","66,958","14,415","37,108","11,168","29,442","8,007","25,044","3,853","14,705",632,"4,750",0,8,0,0,0,0,2020-04-03 11:28:49
2020-03,7호선,2751,천왕,41,0,"6,239",864,"12,077","4,173","35,980","5,233","44,099","7,673","22,100","5,540","9,968","4,231","7,990","4,689","7,973","5,501","8,346","6,107","7,119","6,743","6,906","8,294","8,466","10,460","8,883","15,593","9,360","33,230","5,479","30,315","4,037","15,435","3,177","12,185","2,559","10,521","1,132","6,844",201,"2,281",0,52,0,0,0,0,2020-04-03 11:28:49
2020-03,7호선,2752,온수(성공회대입구),40,0,"6,842",992,"13,765","3,540","42,679","6,294","50,028","11,743","20,823","5,746","9,173","4,503","7,478","4,207","8,023","5,061","8,058","5,742","6,644","6,306","6,231","8,169","7,944","10,513","10,020","16,220","11,078","37,388","5,308","31,087","3,752","16,885","3,327","13,747","2,394","11,338","1,353","7,023",291,"3,580",0,635,0,1,0,0,2020-04-03 11:28:49
2020-03,7호선,2753,까치울,1,0,"3,295",642,"8,481","3,042","24,405","4,563","32,115","7,787","14,586","3,841","6,850","3,618","6,081","3,985","6,576","4,870","7,003","5,470","6,433","5,253","6,602","6,076","7,151","7,787","7,986","13,834","9,230","23,771","5,528","22,080","4,162","12,811","3,076","9,899","2,450","9,443","1,025","5,085",97,"1,258",0,0,0,0,0,0,2020-04-03 11:28:49
2020-03,7호선,2754,부천종합운동장,4,0,"2,959",957,"5,149","2,621","14,101","4,938","16,799","10,465","8,579","3,551","4,352","3,597","3,821","3,094","4,303","3,019","4,071","3,371","4,030","3,527","4,445","3,386","5,024","3,656","6,642","5,634","9,047","10,785","4,178","9,537","2,330","5,941","2,027","4,702","1,170","4,202",551,"2,566",86,"1,021",0,0,0,0,0,0,2020-04-03 11:28:49
2020-03,7호선,2755,춘의,0,0,"4,384","1,116","8,079","4,870","20,415","25,258","21,282","47,923","11,065","14,319","6,403","6,043","5,516","4,652","6,027","4,861","6,577","5,636","6,551","5,109","6,916","5,559","8,588","6,207","21,839","9,187","38,390","16,697","13,591","16,287","9,822","10,106","7,908","8,889","3,742","6,508","1,501","4,238",193,"1,652",0,0,0,0,0,0,2020-04-03 11:28:49
2020-03,7호선,2756,신중동,10,0,"5,014","1,850","13,888","4,599","37,737","12,603","37,039","39,249","17,344","20,571","10,883","14,088","10,693","9,161","11,676","9,973","11,895","11,966","12,447","11,285","13,011","11,628","14,443","14,085","20,030","19,145","37,808","36,163","18,292","37,543","14,590","17,665","10,005","14,008","8,624","12,285","3,921","8,766",761,"3,142",0,1,0,0,0,0,2020-04-03 11:28:49
2020-03,7호선,2757,부천시청,22,4,"4,582","2,192","13,151","5,616","35,442","12,232","33,949","20,157","14,881","15,471","9,531","9,041","9,069","7,957","9,941","8,906","9,742","10,606","9,925","11,205","11,373","11,051","13,219","13,215","17,444","16,406","21,360","34,416","13,662","34,719","14,324","17,072","9,927","12,165","7,802","9,678","3,411","6,830",528,"2,315",0,54,0,0,0,0,2020-04-03 11:28:49
2020-03,7호선,2758,상동,2,0,"3,422","1,689","12,820","4,845","33,072","9,652","31,057","22,738","13,990","20,917","9,008","11,085","9,091","10,302","10,644","11,623","10,834","12,706","11,233","12,787","12,573","12,521","14,052","13,172","18,029","18,902","24,670","36,443","15,387","32,201","13,118","17,464","13,780","12,501","12,074","10,558","4,721","7,437",862,"2,571",1,99,0,0,0,0,2020-04-03 11:28:49
2020-03,7호선,2759,삼산체육관,3,0,"2,125",259,"7,991","1,040","20,309","1,691","18,540","2,979","7,720","2,180","4,290","1,881","3,751","1,919","4,154","2,313","3,975","2,613","3,655","2,920","3,557","3,774","3,820","4,330","3,863","6,784","4,137","15,018","2,488","13,036","1,662","8,159","1,371","6,119","1,101","5,557",617,"3,738",131,"1,214",0,311,0,0,0,0,2020-04-03 11:28:49
2020-03,7호선,2760,굴포천,1,0,"5,646",529,"12,700","2,918","31,176","4,471","30,938","10,008","15,538","7,510","8,452","4,945","7,511","4,698","7,863","5,580","7,863","6,636","7,109","6,760","6,925","7,811","8,176","9,452","8,908","15,542","11,424","32,716","6,389","31,628","4,883","18,817","4,972","13,768","4,255","11,269","2,353","6,546",388,"2,336",3,441,0,0,0,0,2020-04-03 11:28:49
